Company,DIV'D,CMRK,TechRank,^vCM,HISTVO,INDUST,CMPRICE,VOLF,TKR,C/P,STRIKE,OPTKR,Record Number,EXPDAY,OI,VOL,BID,ASK,EST,DLTA,Bid oprk,Ask oprk,Bid UN/OV,Ask UN/OV,RVOPT,10%,-10%,CCMPRK,CCMPBE,CCMPRV,CCPWPA,CCPWPT,CCPWMX,I/OTM,THETA,Bid Implied,Ask Implied,VOLFADJ,PrtbStrk VOLF,Bid PrtbStrk Implied,Ask PrtbStrk Implied,PctDble,Margin,Yld Margin,Max Margin,ROBUY,ROWRT,ROCCMP,05/17/2022
Sabre Corporation,0,3,3,,0.6431,E-Commerce,7.29,0.49254,SABR,C,7.5,SABR  220527C00007500,233637,5/27/2022 12:00:00 AM,66,282,0.28,0.3,0.09244,44.09583,5,3,1.11826,1.23431,710.0384,1.47357,-0.74851,1,7.01,35.72691,1.32538,0.03841,0.0699,-0.02881,-1.71883,0.73101,0.77106,0.3451,0.32092,0.4131,0.41754,0.06786,0.17119,0.22489,0.22436,311112,266182,19870
Fisker Inc,0,4,4,v,0.6477,Automotive,10.61,0.59135,FSR,C,11,FSR   220527C00011000,76355,5/27/2022 12:00:00 AM,651,182,0.43,0.48,0.16111,43.22557,5,3,0.90352,1.0665,792.4855,1.31199,-0.70837,2,10.18,44.53954,1.40159,0.04053,0.08055,-0.03676,-2.78812,0.80639,0.87543,0.42363,0.31434,0.39973,0.40749,0.07622,0.16324,0.2488,0.24827,314484,266352,62630
Luminar Technologies Inc,0,4,4,,0.65798,Automotive,10.38,0.61339,LAZR,C,11,LAZR  220527C00011000,119465,5/27/2022 12:00:00 AM,306,16,0.35,0.4,0.12828,37.80217,5,3,0.72095,0.87348,937.6172,1.39811,-0.71951,3,10.03,55.07848,1.15789,0.03372,0.09671,-0.05973,-2.69314,0.82294,0.89588,0.47819,0.24433,0.34371,0.35584,0.07153,0.14027,0.24092,0.24038,305746,265069,73009
Macys Inc,0.03105,3,3,,0.62737,Retail Store,21.3,0.57322,M,C,22,M     220527C00022000,79105,5/27/2022 12:00:00 AM,616,177,1.09,1.16,0.40113,45.6132,5,3,1.02786,1.13021,743.7383,1.07696,-0.64444,2,20.19007,46.99624,1.82067,0.05211,0.08951,-0.03286,-6.50717,0.94624,0.994,0.46662,0.34305,0.42102,0.42476,0.09285,0.16714,0.30671,0.30618,306077,265590,22008
Nordstrom Inc,0.03497,4,4,,0.6114,Retail Store,24.8,0.56752,JWN,C,25.5,JWN   220527C00025500,487641,5/27/2022 12:00:00 AM,3,10,1.55,1.69,0.39662,48.10838,5,3,1.71307,1.91745,541.9587,0.88442,-0.57967,2,23.22386,38.4171,2.24709,0.06355,0.09783,-0.02823,-8.82682,1.08463,1.16634,0.39978,0.34143,0.44015,0.44431,0.11307,0.17177,0.36438,0.36385,329156,267274,36795
Nordstrom Inc,0.03497,4,4,,0.6114,Retail Store,24.8,0.56752,JWN,C,26,JWN   220527C00026000,232244,5/27/2022 12:00:00 AM,67,9,1.33,1.49,0.30001,44.03802,5,3,1.47984,1.69882,616.1182,0.94712,-0.59804,2,23.44386,44.62864,1.91532,0.05468,0.10885,-0.04839,-8.65412,1.06792,1.16222,0.43064,0.2614,0.39832,0.40641,0.10558,0.15161,0.35426,0.35372,327174,267203,41739
Nordstrom Inc,0.03497,4,4,,0.6114,Retail Store,24.8,0.56752,JWN,C,26.5,JWN   220527C00026500,100640,5/27/2022 12:00:00 AM,417,2,1.18,1.3,0.24969,40.22314,5,3,1.27413,1.42579,709.1772,1.00001,-0.61108,2,23.59386,52.62578,1.69266,0.04863,0.12298,-0.06855,-8.50091,1.08112,1.15322,0.4754,0.20907,0.36091,0.36927,0.1,0.13145,0.3625,0.36196,323530,267069,47684
Nordstrom Inc,0.03497,4,4,,0.6114,Retail Store,24.8,0.56752,JWN,C,27,JWN   220527C00027000,71965,5/27/2022 12:00:00 AM,713,16,1,1.09,0.22867,36.09982,5,3,1.0015,1.10645,850.0601,1.09088,-0.63432,2,23.77386,62.97127,1.42916,0.04138,0.13551,-0.08871,-8.04827,1.0651,1.12095,0.53215,0.17731,0.32187,0.33017,0.09167,0.11129,0.36285,0.36232,315839,266642,58075
Nordstrom Inc,0.03497,4,4,,0.6114,Retail Store,24.8,0.56752,JWN,C,27.5,JWN   220527C00027500,388069,5/27/2022 12:00:00 AM,11,9,0.87,0.99,0.22569,32.8543,5,3,0.7868,0.91582,981.5578,1.12989,-0.64175,3,23.90386,74.40241,1.24133,0.03613,0.15024,-0.10887,-7.87169,1.06915,1.14635,0.59836,0.15868,0.28788,0.30087,0.0885,0.1,0.35134,0.35081,307940,265645,69039
Foot Locker Inc,0.05966,4,5,,0.52733,Retail (SoftLines),31.98,0.43448,FL,C,32.5,FL    220527C00032500,245911,5/27/2022 12:00:00 AM,56,161,1.95,2.1,0.4252,49.68624,5,3,2.32409,2.55044,431.8171,0.94947,-0.60679,2,29.9725,27.92134,2.21432,0.06277,0.08405,-0.01626,-10.43661,0.99613,1.06396,0.29967,0.36906,0.45994,0.46249,0.10532,0.18374,0.33239,0.33186,332543,267337,28239
